time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
180,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.299999237060547,-0.8800010681152344,6.0,-6.315309006668642,0.4715330762547783,0.55,0.5516671158248494,0.0,0.4359255658078187,0.4485966599532792,0.0,3.0,0.0,-6.315309006668642,-4.7240216615109,39.86318456240237,-39.208662455905326,0.12048413196506277,0.0,-0.06958442054620985,0.001667115824849326,-0.1110735693185243,0.0026611201714389567,-0.1110735693185243,0.0026611201714389567,0.4945859650591705,0.6264714546686032,0.4945859650591705,0.9066666666666667,2.417778083444212,mass_scale,2.698000000000002,0.6264714546686032,0.0,0.0,-0.5414311307516342,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
181,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.860000610351562,0.5600013732910156,6.0,55.44494177704355,0.45665877145355155,0.55,0.5516742584125779,0.0,0.4359255658078187,0.45099861108744854,0.0,0.0,0.0,35.981773126247326,40.160622963312306,40.160622963312306,-39.13867694980887,1.0,6.0,0.1454503207907134,0.001674258412577886,0.43041557945379016,0.0026671158248493263,0.43041557945379016,0.0026671158248493263,0.5383269063694562,0.6277411715602828,0.5383269063694562,0.9066666666666667,2.412538457379851,mass_scale,2.698000000000002,0.5263724939973105,0.0,1.0,-5.194010402435142,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
182,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.81999969482422,-0.04000091552734375,6.0,29.527521095462454,0.44463571349631653,0.55,0.5509480370992149,0.0,0.4359255658078187,0.45294013360446617,0.0,0.0,0.0,29.527521095462454,32.46225648453453,37.63199114710376,-39.73364914185794,0.8626239402969484,0.0,0.0,0.000948037099214871,0.6454503207907134,0.002674258412577886,0.6454503207907134,0.002674258412577886,0.0,0.35450467118508505,0.0,0.9004166666666666,3.6004058039858724,battery_limit_usage,5.602820918011147,0.19645345002678968,0.0,1.0,-1.062657666654263,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
183,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.899999618530273,0.07999992370605469,6.0,34.852867077866485,0.43145494635025217,0.55,0.5508017276958925,0.0,0.4359255658078187,0.45506860676800526,0.0,0.0,0.0,32.36631518577968,35.588071294373805,35.588071294373805,-40.21457146014734,1.0,4.0,0.0,0.000801727695892503,0.5,0.001948037099214871,0.5,0.001948037099214871,0.0,0.41155668760909536,0.0,0.9004166666666666,3.331307006803076,battery_limit_usage,4.8112434046558405,0.22179623776085047,0.0,1.0,-5.671284390864478,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
184,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,20.190000534057617,0.29000091552734375,6.0,44.65630361207563,0.4191040793578289,0.55,0.5506425826860782,0.0,0.4359255658078187,0.4570630649545808,0.0,0.0,0.0,29.967779275628686,33.34734087954286,33.34734087954286,-40.741802145989915,1.0,4.0,0.0,0.0006425826860781598,0.5,0.001801727695892503,0.5,0.001801727695892503,0.0,0.356648059272825,0.0,0.9004166666666666,3.589926551857151,battery_limit_usage,5.602820918011147,0.18526805746622985,0.0,1.0,-5.867961928438268,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
185,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.299999237060547,-0.8900012969970703,6.0,-6.717335262216831,0.4209937004015639,0.55,0.55,0.0,0.4359255658078187,0.4567579228003891,0.0,3.0,0.0,-6.717335262216831,-5.1019768180846015,31.24769349083091,-41.235836825686846,0.12372676804527588,0.0,0.0,0.0,0.5,0.0016425826860781598,0.5,0.0016425826860781598,0.0,0.356648059272825,0.0,0.9004166666666666,3.589926551857151,battery_limit_usage,5.602820918011147,0.0,1.0,1.0,-1.4265271339138588,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
186,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.420000076293945,0.12000083923339844,6.0,35.54140100731792,0.4246090122734453,0.55,0.55,0.005181869031955498,0.4411074348397742,0.4613559795085361,1.0,1.0,47.15196797117717,-11.610566963859249,-9.761342054079604,31.568929068265863,-41.16025198393744,0.23715457470690202,0.0,0.0,0.0,0.5,0.001,0.5,0.001,0.0,0.6328180279406651,0.0,0.9004166666666666,2.391579953122408,mass_scale,2.698000000000002,0.0,1.0,1.0,-1.5237977210856184,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
187,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,20.020000457763672,0.6000003814697266,6.0,57.68265848940878,0.42811080152683334,0.55,0.55,0.004876476200205701,0.4459839110399799,0.46566697538672336,1.0,1.0,68.96784738479872,-11.285188895389936,-9.454830984147812,32.18353208648569,-41.01563950906219,0.2305177024500329,0.0,0.0,0.0,0.5,0.001,0.5,0.001,0.0,0.634086681346643,0.0,0.9004166666666666,2.386340327058047,mass_scale,2.698000000000002,0.0,1.0,1.0,-1.4115386319684404,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
188,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.239999771118164,-0.7800006866455078,6.0,-2.3061294917962893,0.42846871308024403,0.55,0.55,9.772727272727273e-05,0.4460816383127072,0.46570690593730896,1.0,3.0,0.0,-2.3061294917962893,-0.966361194208855,32.778836259561665,-40.875567938926665,0.02364153559047112,0.0,0.0,0.0,0.5,0.001,0.5,0.001,0.0,0.634086681346643,0.0,0.9004166666666666,2.386340327058047,mass_scale,2.698000000000002,0.0,1.0,1.0,-1.3068416806483252,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
189,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.34000015258789,0.10000038146972656,6.0,34.530587049477546,0.43184938900410696,0.55,0.55,0.0030574968895665682,0.4491391352022738,0.46821848027936175,1.0,1.0,45.46840287225559,-10.937815822778042,-9.12782499442985,32.839681223641485,-40.86125147679024,0.22338584024071273,0.0,0.0,0.0,0.5,0.001,0.5,0.001,0.0,0.6353550872486187,0.0,0.9004166666666666,2.3811007009936866,mass_scale,2.698000000000002,0.0,1.0,1.0,-1.3152108437233925,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
190,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.729999542236328,0.3899993896484375,6.0,47.76417568390248,0.435124053500473,0.55,0.55,0.00403564213529678,0.45317477733757056,0.47172531893737457,1.0,1.0,58.397730673532855,-10.633554989630376,-8.841594140188304,33.41439613069818,-40.72602443983572,0.21709936734065294,0.0,0.0,0.0,-0.34860628098249435,0.001,-0.34860628098249435,0.001,0.0,0.6366232339972013,0.0,0.918079267218709,2.3758610749293254,mass_scale,2.698000000000002,0.0,1.0,1.0,-1.2822646243544433,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
191,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.959999084472656,0.22999954223632812,6.0,41.471820214516725,0.438295418136913,0.55,0.55,0.0035306350757086428,0.4567054124132792,0.47474383173327533,1.0,1.0,51.81065539947416,-10.338835184957432,-8.562684518387936,33.97108909508041,-40.59503785998108,0.21092933939172648,0.0,0.0,0.0,-0.34860628098249435,0.001,-0.34860628098249435,0.001,0.0,0.6378911099231404,0.0,0.918079267218709,2.3706214488649646,mass_scale,2.698000000000002,0.0,1.0,1.0,-1.2213110851309212,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
192,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,20.139999389648438,0.18000030517578125,6.0,39.72350972379006,0.44136440776955577,0.55,0.55,0.0033775422298635252,0.46008295464314275,0.4776257835320303,1.0,1.0,49.776922091467895,-10.053412367677836,-8.286272008135496,34.510221083275205,-40.46818327452348,0.20476016805409875,0.0,0.0,0.0,-0.34860628098249435,0.001,-0.34860628098249435,0.001,0.0,0.6391587033374928,0.0,0.918079267218709,2.3653818228006034,mass_scale,2.698000000000002,0.0,1.0,1.0,-1.1690348290876333,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
193,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.719999313354492,-0.4200000762939453,6.0,13.092772297675761,0.44433454815157175,0.55,0.55,0.0014370925836164877,0.4615200472267592,0.4785832481831442,1.0,1.0,22.869975598415746,-9.777203300739984,-8.019379031443204,35.03194932082448,-40.34542368921777,0.19876799642053003,0.0,0.0,0.0,-0.34860628098249435,0.001,-0.34860628098249435,0.001,0.0,0.6391587033374928,0.0,0.918079267218709,2.3653818228006034,mass_scale,2.698000000000002,0.0,1.0,1.0,-1.0825968328597595,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
194,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,20.049999237060547,0.3299999237060547,6.0,46.03808717285661,0.4472092300898644,0.55,0.55,0.0038154241224975017,0.46533547134925674,0.48193445931321405,1.0,1.0,55.54797783921516,-9.509890666358544,-7.761641233390233,35.53687318576719,-40.22661807393713,0.19294789383298938,0.0,0.0,0.0,-0.34860628098249435,0.001,-0.34860628098249435,0.001,0.0,0.6391587033374928,0.0,0.918079267218709,2.3653818228006034,mass_scale,2.698000000000002,0.0,1.0,1.0,-1.0840654575054762,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
195,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.43000030517578,-0.6199989318847656,6.0,4.378361821136709,0.449991715428064,0.55,0.55,0.000815163344081873,0.4661506346933386,0.4823002978718211,1.0,1.0,13.629531113048916,-9.251169291912207,-7.512710413138863,36.02556911527695,-40.11163079640542,0.18729506290260603,0.0,0.0,0.0,-0.34860628098249435,0.001,-0.34860628098249435,0.001,0.0,0.6391587033374928,0.0,0.918079267218709,2.3653818228006034,mass_scale,2.698000000000002,0.0,1.0,1.0,-0.9794409041978698,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
196,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.56999969482422,0.1399993896484375,6.0,36.71335374432122,0.45268514271589533,0.55,0.55,0.003075593130935542,0.46922622782427414,0.48494094760101353,1.0,1.0,45.71409935579546,-9.000745611474244,-7.272253677144666,36.498591622770874,-40.00033138287744,0.18180483575337653,0.0,0.0,0.0,-0.34860628098249435,0.001,-0.34860628098249435,0.001,0.0,0.6391587033374928,0.0,0.918079267218709,2.3653818228006034,mass_scale,2.698000000000002,0.0,1.0,1.0,-0.9465702293894822,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
197,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,20.020000457763672,0.4500007629394531,6.0,51.16953561853961,0.4552925325841708,0.55,0.55,0.004154998293023337,0.4733812261172975,0.488674896094734,1.0,1.0,59.927872774109034,-8.758337155569421,-7.039952644343816,36.956474261702205,-39.89259429136419,0.17647267041411244,0.0,0.0,0.0,-0.34860628098249435,0.001,-0.34860628098249435,0.001,0.06712856789738153,0.6391587033374928,0.06712856789738153,0.918079267218709,2.3653818228006034,mass_scale,2.698000000000002,0.0,1.0,1.0,-0.8976440573260225,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
198,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.670000076293945,-0.35000038146972656,6.0,16.02944279903588,0.45781679284330906,0.55,0.55,0.0015581762664717365,0.47493940238376925,0.48982544660165594,1.0,1.0,24.55311486646051,-8.52367206742463,-6.815502699673287,37.39973053930903,-39.78829869663317,0.17129414734815,0.0,0.0,0.0,-0.34860628098249435,0.001,-0.34860628098249435,0.001,0.13231331460426832,0.6391587033374928,0.13231331460426832,0.918079267218709,2.3653818228006034,mass_scale,2.698000000000002,0.0,1.0,1.0,-0.7822992849932361,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
199,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.59000015258789,-0.07999992370605469,6.0,27.409989626166567,0.46026072332203694,0.55,0.55,0.0023531972222453493,0.4772925996060146,0.4917839899786522,1.0,1.0,35.706478270268754,-8.296488644102187,-6.5986122925652415,37.82885478336254,-39.687328286267636,0.16626496611132305,0.0,0.0,0.0,-0.34860628098249435,0.001,-0.34860628098249435,0.001,0.19541982108272493,0.6391587033374928,0.19541982108272493,0.918079267218709,2.3653818228006034,mass_scale,2.698000000000002,0.0,1.0,1.0,-0.7413626058600983,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
200,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,20.059999465942383,0.4699993133544922,6.0,52.15551457236941,0.4626270204617842,0.55,0.55,0.004178818647181909,0.4814714182531965,0.4955806912647505,1.0,1.0,60.23204947338609,-8.076534901016679,-6.389002277317693,38.244322964746274,-39.58957106711852,0.16138094212958365,0.0,0.0,0.0,-0.2504752278327942,0.001,-0.2504752278327942,0.001,0.25651808305092183,0.638006565039489,0.25651808305092183,0.929527890086174,2.3701442615897403,mass_scale,2.698000000000002,0.0,1.0,1.0,-0.7271119771544086,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
201,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,20.09000015258789,0.030000686645507812,6.0,33.07183959913254,0.46491828168122196,0.55,0.55,0.0027269221972303025,0.4841983404504268,0.4979376131454448,1.0,1.0,40.935407757571966,-7.863568158439428,-6.186405292481947,38.64659347850332,-39.49491918152863,0.1566380035884531,0.0,0.0,0.0,-0.2504752278327942,0.001,-0.2504752278327942,0.001,0.31567551154460405,0.6366678094928785,0.31567551154460405,0.935777890086174,2.3756768814281903,mass_scale,2.698000000000002,0.0,1.0,1.0,-0.652922728745047,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
202,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.809999465942383,-0.2800006866455078,6.0,19.19758830820979,0.46715712212686716,0.55,0.5506357218293083,0.0017319878465391334,0.4859303282969659,0.49930806575255554,1.0,1.0,26.912157921537563,-7.714569613327772,-6.044869203242026,39.03610788580773,-39.40326873275112,0.15341034887843366,0.0,-0.15923257003425553,0.0006357218293082138,-0.2504752278327942,0.001,-0.2504752278327942,0.001,0.37295704203054747,0.6357218293082137,0.37295704203054747,0.935777890086174,2.379585538019283,mass_scale,2.698000000000002,0.6357218293082137,0.0,0.0,-0.5937814530411335,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
203,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.200000762939453,-0.6099987030029297,6.0,4.670539552163261,0.4693379148362812,0.55,0.5510389784085,0.0007308556589419987,0.4866611839559079,0.4996867599093793,1.0,1.0,12.219906617510219,-7.549367065346958,-5.8881403154178145,39.416710761567415,-39.313715114925316,0.14977318470678957,0.0,-0.1590969496888421,0.001038978408499993,-0.2504752278327942,0.0016357218293082138,-0.2504752278327942,0.0016357218293082138,0.4289280531716776,0.6351803771790476,0.4289280531716776,0.9543550232568372,2.381822468921528,mass_scale,2.698000000000002,0.6351803771790476,0.0,0.0,-0.5377810462077413,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
204,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.280000686645508,0.07999992370605469,6.0,33.56815471613769,0.47145791388882297,0.55,0.5512947143780179,0.0027275622123640406,0.48938874616827194,0.5020719777771343,1.0,1.0,40.944266674893996,-7.376111958756304,-5.723997441862757,39.7874455221678,-39.22648340654875,0.14592175858688244,0.0,-0.15904723535105833,0.0012947143780178872,-0.2504752278327942,0.002038978408499993,-0.2504752278327942,0.002038978408499993,0.483447870907028,0.634981897120904,0.483447870907028,0.9543392008832056,2.3826424117113043,mass_scale,2.698000000000002,0.634981897120904,0.0,0.0,-0.5464702047910333,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
205,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.299999237060547,0.019998550415039062,6.0,31.097678599877195,0.47351617890502234,0.55,0.5514571020891045,0.0025373888381067925,0.4919261350063787,0.5042769912836778,1.0,1.0,38.297605537902534,-7.199926938025339,-5.557315543738333,40.147845361099904,-39.14168344444708,0.14197947187493115,0.0,-0.15904723535105833,0.0014571020891044134,-0.2504752278327942,0.002294714378017887,-0.2504752278327942,0.002294714378017887,0.5364478472205727,0.634981897120904,0.5364478472205727,0.9543334008771308,2.3826424117113043,mass_scale,2.698000000000002,0.6349818971209041,0.0,0.0,-0.5155579476775775,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
206,new_robust_confidence_adapter,C07_combined_stress_low_soc_mass_uphill,low_soc_high_mass_uphill,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,19.520000457763672,0.220001220703125,6.0,39.9903538007055,0.47551289166081046,0.55,0.5515607219701837,0.003171670690305903,0.4950978056966846,0.5071262263016972,1.0,1.0,47.014362676570016,-7.024008875864517,-5.391124440627973,40.497750413853794,-39.059352843799104,0.13802390587953237,0.0,-0.15909888026178529,0.0015607219701836833,-0.2504752278327942,0.002457102089104413,-0.2504752278327942,0.002457102089104413,0.5879044726255572,0.6351880848192797,0.5879044726255572,0.9543334008771308,2.3817906272938676,mass_scale,2.698000000000002,0.6351880848192797,0.0,0.0,-0.5049830697839364,"C07_combined_stress_low_soc_mass_uphill | Combined stress | Low SOC + mass + uphill | suburban arterial congested normal seed44 | SOC 0.45, mass 1.30, grade 6.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
