time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
34,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,12.670000076293945,1.6700000762939453,-2.0,38.21803956055522,0.5899000100287354,0.55,0.55,0.002370368286821324,0.02412020974728973,0.0176770263096351,1.0,1.0,35.949197892988494,2.2688416675667256,3.649472966599289,55.95020000196377,-32.52489999901812,0.06522716570219941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.14140323461810983,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
35,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,12.869999885559082,0.19999980926513672,-2.0,2.551001948270293,0.5903066791695476,0.55,0.55,0.00031661657287086504,0.024436826320160594,0.01792797262651356,1.0,1.0,5.0,-2.448998051729707,-1.0980066801928856,55.788001203448246,-32.60599939827588,0.03367498927976259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.10258338138268408,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
36,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,8.369999885559082,-4.5,-2.0,-71.2206739481615,0.5937726046494769,0.55,0.55,9.772727272727273e-05,0.024534553592887868,0.01746601097604651,1.0,3.0,0.0,-11.182351344124081,-9.357998795808994,55.836801500345715,-32.58159924982714,0.28721729476979685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.1330072610596851,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
37,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,3.869999885559082,-4.5,-2.0,-33.01690685063858,0.5951681889957728,0.55,0.55,0.0,0.024534553592887868,0.01724064747514944,0.0,3.0,0.0,-5.292521302350629,-3.7680777349991184,56.25271255793723,-32.373643721031385,0.11639337751008869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.1933087903924559,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
38,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,5.449999809265137,1.5799999237060547,-2.0,15.195678039570184,0.5887557372319268,0.55,0.55,0.0,0.024534553592887868,0.018276151049454726,0.0,0.0,0.0,15.195678039570184,17.313619762384345,56.42018267949274,-32.28990866025363,0.3068692609653211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.0907175297166377,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
39,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,7.0,1.5500001907348633,-2.0,19.171830851657255,0.5807975281498539,0.55,0.55,0.0,0.024534553592887868,0.01956126854476554,0.0,0.0,0.0,19.171830851657255,21.487164521596746,55.650688467831216,-32.67465576608439,0.3861077933297692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.05089122118153134,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
40,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,8.520000457763672,1.5200004577636719,-2.0,22.92979812426985,0.5713740458313866,0.55,0.55,0.0,0.024534553592887868,0.02108300312968549,0.0,0.0,0.0,22.92979812426985,25.443402259861546,54.69570337798247,-33.152148311008766,0.46518100487768266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.030481798024043022,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
41,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,10.039999961853027,1.5199995040893555,-2.0,27.14079708215621,0.5602913834664709,0.55,0.55,0.0,0.024534553592887868,0.022872667506795088,0.0,0.0,0.0,27.14079708215621,29.923188385272567,53.5648854997664,-33.717557250116805,0.5586344133117407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.01667650084984012,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
42,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,8.40999984741211,-1.630000114440918,-2.0,-27.083366552392075,0.5641032369582674,0.55,0.55,0.0,0.024534553592887868,0.022257117002737047,0.0,3.0,0.0,-12.173383506448037,-10.292004427850522,52.23496601597651,-34.382516992011745,0.2993383070309167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.01295685922451964,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
43,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,4.190000057220459,-4.21999979019165,-2.0,-33.58078916302829,0.5657453691090448,0.55,0.55,0.0,0.024534553592887868,0.021991940160207193,0.0,3.0,0.0,-6.005656277125326,-4.433756807099137,52.69238843499208,-34.15380578250396,0.1298173572612639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.012792020428620175,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
44,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,5.639999866485596,1.4499998092651367,-2.0,14.323746285257766,0.5596735476873305,0.55,0.55,0.0,0.024534553592887868,0.02297243763859408,0.0,0.0,0.0,14.323746285257766,16.393917838628866,52.88944429308538,-34.05527785345731,0.30996577970799666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.010716568240298468,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
45,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,7.369999885559082,1.7300000190734863,-2.0,22.74707801496959,0.5590500817775956,0.55,0.55,0.0033906175579808654,0.027925171150868733,0.026463734500180452,1.0,1.0,22.215032892166416,0.5320451228031722,1.683357956284123,52.16082572247966,-34.41958713876017,0.032272456061957035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.12212587123907176,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
46,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,9.34000015258789,1.9700002670288086,-2.0,33.25869852474535,0.5584415653406777,0.55,0.55,0.0021461656337649964,0.03007133678463373,0.028708165348041048,1.0,1.0,32.76094402697759,0.49775449776775815,1.6429943796784547,52.08600981331148,-34.45699509334426,0.03154387110026922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.04674762266721264,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
47,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,10.489999771118164,1.1499996185302734,-2.0,20.951666050656744,0.5578476621581606,0.55,0.55,0.0012697053095357853,0.03134104209416952,0.030073776075806267,1.0,1.0,20.487379956919472,0.4642860937372717,1.603538592795939,52.01298784088132,-34.49350607955934,0.03082958044443632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.02877266835443966,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
48,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,12.069999694824219,1.5799999237060547,-2.0,34.24791355193584,0.5572680425323314,0.55,0.55,0.0022200572474762007,0.03356109934164572,0.03238743218630513,1.0,1.0,33.816292133237006,0.43162141869883186,1.5649729897389268,51.94171945897928,-34.52914027051036,0.03012940283917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.04737488713438749,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
49,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,13.220000267028809,1.1500005722045898,-2.0,26.767629851258455,0.556702383208342,0.55,0.55,0.001691452668332894,0.035252552009978615,0.03417022936269852,1.0,1.0,26.36788751198023,0.39974233927822667,1.5272801747713525,51.87216510387977,-34.56391744806012,0.02944315456493486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.036436496133075924,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
50,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,15.199999809265137,1.9799995422363281,-2.0,55.34516038190239,0.5561503672948976,0.55,0.55,0.0037715859161025706,0.039024137926081184,0.03803095660453672,1.0,1.0,54.976529305443584,0.36863107645880433,1.490442966299859,51.80428598500104,-34.59785700749948,0.028770649724453087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.0777090963024445,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
51,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,16.940000534057617,1.7400007247924805,-2.0,54.282633793686465,0.555611684183619,0.55,0.55,0.003692673498160584,0.04271681142424177,0.04181061840415977,1.0,1.0,53.9443635924671,0.33827020121936613,1.4544444004524508,51.73804407538772,-34.63097796230614,0.028111700518349204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.07583484769568949,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
52,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,18.829999923706055,1.8899993896484375,-2.0,66.298546523803,0.5550860294672226,0.55,0.55,0.004635671242676037,0.04735248266691781,0.04653117408070363,1.0,1.0,65.98990389370395,0.3086426300990439,1.4192677342699147,51.673402102034274,-34.66329894898286,0.02746611750988312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.09443080731351566,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
53,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,20.0,1.1700000762939453,-2.0,43.1756410725404,0.5545731048566576,0.55,0.55,0.0028691321254545304,0.05022161479237234,0.049483134941117835,1.0,1.0,42.89590945184316,0.2797316206972411,1.3848964485256186,51.610323536066716,-34.69483823196664,0.026833709878951152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.058866080556500174,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
54,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,21.239999771118164,1.239999771118164,-2.0,49.166283118386474,0.5540726180973283,0.55,0.55,0.003313036082214546,0.053534650874586885,0.05287699125360684,1.0,1.0,48.91476235127031,0.2515207671161619,1.3513142501888171,51.54877258279891,-34.72561370860055,0.02621428566545019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.06753841259621915,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
55,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,22.809999465942383,1.5699996948242188,-2.0,67.91232563411914,0.5535842828845334,0.55,0.55,0.004772626999755182,0.05830727787434207,0.05772847621236599,1.0,1.0,67.68833163876609,0.2239939953530552,1.3185050745462998,51.488714171679405,-34.7556429141603,0.025607652002145428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.09655092352698255,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
56,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,24.260000228881836,1.4500007629394531,-2.0,67.3469799124161,0.5531078187782381,0.55,0.55,0.004729095203861091,0.06303637307820316,0.06253451239032978,1.0,1.0,67.14984435376677,0.19713555864933596,1.2864530869973907,51.43011394614401,-34.78494302692799,0.025013615337203483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.0955257536479483,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
57,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,25.889999389648438,1.6299991607666016,-2.0,81.71157926921008,0.5484535507575032,0.55,0.55,0.005042613636363637,0.0680789867145668,0.06832871236975468,1.0,1.0,71.0,10.711579269210077,12.566523655984282,51.372938253388575,-34.81353087330571,0.24461368345337714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.10598517131231618,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
58,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,27.520000457763672,1.6300010681152344,-2.0,87.8733522547717,0.5413873803023137,0.55,0.55,0.005042613636363637,0.07312160035093043,0.07451239420163337,1.0,1.0,71.0,16.873352254771703,19.07866022901179,50.81442609090039,-35.09278695454981,0.37545755598779273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.1117805020658541,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
59,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,29.049999237060547,1.529998779296875,-2.0,88.25254778477546,0.5341737596126239,0.55,0.55,0.005042613636363637,0.07816421398729406,0.08071988677712155,1.0,1.0,71.0,17.25254778477546,19.476775862162313,49.966485636277646,-35.51675718186118,0.38979679307326354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.11977497795209388,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
60,map_rule_zero_offset,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,30.790000915527344,1.7400016784667969,-2.0,107.3055326327836,0.5194151130018355,0.55,0.55,0.005042613636363637,0.08320682762365769,0.08814577468675842,1.0,1.0,71.0,36.305532632783596,39.84834584912874,49.100851153514874,-35.94957442324257,0.8115612033799989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.15844253447552883,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
