time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
207,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.009999999776482582,-0.04000000096857548,2.0,0.004198786518388747,0.4998005158399375,0.55,0.5493681560456753,0.0,0.040314661030001364,0.04842103706063347,0.0,0.0,0.0,0.004198786518388747,1.0550582961302344,45.022953380620514,-37.98852330968974,0.023433786922213973,0.0,-0.1295580044388771,-0.0006318439543247223,-0.1295580044388771,-0.0006318439543247223,-0.1295580044388771,-0.0006318439543247223,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9307775851272457,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
208,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,-0.009999999776482582,2.0,0.0,0.4994116269510486,0.55,0.5493681560456753,0.0,0.040314661030001364,0.04848383610369567,0.0,0.0,0.0,0.0,1.05,44.96608769278937,-38.0079793664025,0.02335093075416421,0.0,-0.1295580044388771,-0.0006318439543247223,-0.1295580044388771,-0.0006318439543247223,-0.1295580044388771,-0.0006318439543247223,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9473675340441567,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
209,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49902273806215974,0.55,0.5493681560456753,0.0,0.040314661030001364,0.048546635146757874,0.0,0.0,0.0,0.0,1.05,44.89997658167827,-38.02353492195805,0.023385312865139878,0.0,-0.1295580044388771,-0.0006318439543247223,-0.1295580044388771,-0.0006318439543247223,-0.1295580044388771,-0.0006318439543247223,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9641255416030312,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
210,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49863384917327086,0.55,0.5503681560456753,0.0,0.040314661030001364,0.04860943418982007,0.0,0.0,0.0,0.0,1.05,44.83386547056716,-38.03909047751361,0.02341979637444626,0.0,-0.027967600151896477,0.0003681560456752777,-0.027967600151896477,0.0003681560456752777,-0.027967600151896477,0.0003681560456752777,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9812590822479157,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
211,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.498244960284382,0.55,0.551026093736291,0.0,0.040314661030001364,0.04867223323288227,0.0,0.0,0.0,0.0,1.05,44.76775435945605,-38.05464603306917,0.023454381731305544,0.0,-0.027967600151896477,0.0010260937362909317,-0.027967600151896477,0.0010260937362909317,-0.027967600151896477,0.0010260937362909317,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9982828209953419,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
212,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4978560713954931,0.55,0.551026093736291,0.0,0.040314661030001364,0.04873503227594447,0.0,0.0,0.0,0.0,1.05,44.701643248344936,-38.07020158862472,0.02348906938759742,0.0,-0.027967600151896477,0.0010260937362909317,-0.027967600151896477,0.0010260937362909317,-0.027967600151896477,0.0010260937362909317,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0154133562424308,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
213,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4974671825066042,0.55,0.551026093736291,0.0,0.040314661030001364,0.04879783131900667,0.0,0.0,0.0,0.0,1.05,44.635532137233824,-38.08575714418028,0.023523859797878757,0.0,-0.027967600151896477,0.0010260937362909317,-0.027967600151896477,0.0010260937362909317,-0.027967600151896477,0.0010260937362909317,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0328435174364217,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
214,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4970782936177153,0.55,0.551026093736291,0.0,0.040314661030001364,0.04886063036206887,0.0,0.0,0.0,0.0,1.05,44.56942102612271,-38.10131269973583,0.02355875341940344,0.0,-0.027967600151896477,0.0010260937362909317,-0.027967600151896477,0.0010260937362909317,-0.027967600151896477,0.0010260937362909317,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0504417170391918,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
215,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49668940472882644,0.55,0.551026093736291,0.0,0.040314661030001364,0.04892342940513107,0.0,0.0,0.0,0.0,1.05,44.503309915011606,-38.116868255291386,0.023593750712142425,0.0,-0.027967600151896477,0.0010260937362909317,-0.027967600151896477,0.0010260937362909317,-0.027967600151896477,0.0010260937362909317,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0682079550507413,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
216,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49630051583993756,0.55,0.551026093736291,0.0,0.040314661030001364,0.048986228448193274,0.0,0.0,0.0,0.0,1.05,44.4371988039005,-38.132423810846944,0.023628852138803936,0.0,-0.027967600151896477,0.0010260937362909317,-0.027967600151896477,0.0010260937362909317,-0.027967600151896477,0.0010260937362909317,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.0861422314710696,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
217,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4959116269510487,0.55,0.551026093736291,0.0,0.040314661030001364,0.049049027491255476,0.0,0.0,0.0,0.0,1.05,44.37108769278939,-38.147979366402495,0.023664058164853875,0.0,-0.027967600151896477,0.0010260937362909317,-0.027967600151896477,0.0010260937362909317,-0.027967600151896477,0.0010260937362909317,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.1042445463001773,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
218,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4955227380621598,0.55,0.551026093736291,0.0,0.040314661030001364,0.04911182653431767,0.0,0.0,0.0,0.0,1.05,44.304976581678275,-38.16353492195805,0.023699369258536374,0.0,-0.027967600151896477,0.0010260937362909317,-0.027967600151896477,0.0010260937362909317,-0.027967600151896477,0.0010260937362909317,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.1225148995380643,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
219,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4951338491732709,0.55,0.551026093736291,0.0,0.040314661030001364,0.04917462557737987,0.0,0.0,0.0,0.0,1.05,44.23886547056716,-38.17909047751361,0.02373478589089456,0.0,-0.027967600151896477,0.0010260937362909317,-0.027967600151896477,0.0010260937362909317,-0.027967600151896477,0.0010260937362909317,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.14095329118473,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
220,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49474496028438203,0.55,0.5508652536571026,0.0,0.040314661030001364,0.049237424620442075,0.0,0.0,0.0,0.0,1.05,44.17275435945605,-38.19464603306916,0.023770308535791516,0.0,-0.0655405092984438,0.0008652536571025849,-0.0655405092984438,0.0008652536571025849,-0.0655405092984438,0.0008652536571025849,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.1596133781572406,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
221,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49435607139549315,0.55,0.5508652536571026,0.0,0.040314661030001364,0.04930022366350427,0.0,0.0,0.0,0.0,1.05,44.106643248344945,-38.21020158862472,0.023805937669931394,0.0,-0.0655405092984438,0.0008652536571025849,-0.0655405092984438,0.0008652536571025849,-0.0655405092984438,0.0008652536571025849,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.1783306299995295,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
222,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49396718250660426,0.55,0.5508652536571026,0.0,0.040314661030001364,0.04936302270656647,0.0,0.0,0.0,0.0,1.05,44.04053213723384,-38.22575714418027,0.023841673772880757,0.0,-0.0655405092984438,0.0008652536571025849,-0.0655405092984438,0.0008652536571025849,-0.0655405092984438,0.0008652536571025849,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.197273136872533,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
223,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4935782936177154,0.55,0.5508652536571026,0.0,0.040314661030001364,0.04942582174962867,0.0,0.0,0.0,0.0,1.05,43.97442102612273,-38.24131269973583,0.02387751732709009,0.0,-0.0655405092984438,0.0008652536571025849,-0.0655405092984438,0.0008652536571025849,-0.0655405092984438,0.0008652536571025849,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.2163836821543155,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
224,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4931894047288265,0.55,0.5508652536571026,0.0,0.040314661030001364,0.04948862079269087,0.0,0.0,0.0,0.0,1.05,43.908309915011614,-38.25686825529139,0.023913468817915496,0.0,-0.0655405092984438,0.0008652536571025849,-0.0655405092984438,0.0008652536571025849,-0.0655405092984438,0.0008652536571025849,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.2356622658448773,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
225,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4928005158399376,0.55,0.5508652536571026,0.0,0.040314661030001364,0.04955141983575307,0.0,0.0,0.0,0.0,1.05,43.8421988039005,-38.27242381084694,0.023949528733640632,0.0,-0.0655405092984438,0.0008652536571025849,-0.0655405092984438,0.0008652536571025849,-0.0655405092984438,0.0008652536571025849,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.2551088879442178,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
226,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49241162695104873,0.55,0.5508652536571026,0.0,0.040314661030001364,0.04961421887881527,0.0,0.0,0.0,0.0,1.05,43.776087692789396,-38.287979366402496,0.023985697565498787,0.0,-0.0655405092984438,0.0008652536571025849,-0.0655405092984438,0.0008652536571025849,-0.0655405092984438,0.0008652536571025849,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.2747235484523378,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
227,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49202273806215985,0.55,0.5508652536571026,0.0,0.040314661030001364,0.049677017921877474,0.0,0.0,0.0,0.0,1.05,43.70997658167828,-38.303534921958054,0.024021975807695214,0.0,-0.0655405092984438,0.0008652536571025849,-0.0655405092984438,0.0008652536571025849,-0.0655405092984438,0.0008652536571025849,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.294506247369237,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
228,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49163384917327096,0.55,0.5508652536571026,0.0,0.040314661030001364,0.049739816964939676,0.0,0.0,0.0,0.0,1.05,43.64386547056718,-38.319090477513605,0.02405836395742961,0.0,-0.0655405092984438,0.0008652536571025849,-0.0655405092984438,0.0008652536571025849,-0.0655405092984438,0.0008652536571025849,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.3144569846949152,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
229,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4912449602843821,0.55,0.5508652536571026,0.0,0.040314661030001364,0.04980261600800187,0.0,0.0,0.0,0.0,1.05,43.577754359456065,-38.33464603306916,0.024094862514918863,0.0,-0.0655405092984438,0.0008652536571025849,-0.0655405092984438,0.0008652536571025849,-0.0655405092984438,0.0008652536571025849,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.3345757604293729,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
230,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4908560713954932,0.55,0.5508322128653527,0.0,0.040314661030001364,0.04986541505106407,0.0,0.0,0.0,0.0,1.05,43.51164324834495,-38.350201588624714,0.02413147198341995,0.0,-0.06787877529859543,0.0008322128653526306,-0.06787877529859543,0.0008322128653526306,-0.06787877529859543,0.0008322128653526306,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.3548682169177846,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
231,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.4904671825066043,0.55,0.5508322128653527,0.0,0.040314661030001364,0.049928214094126275,0.0,0.0,0.0,0.0,1.05,43.44553213723384,-38.36575714418027,0.02416819286925307,0.0,-0.06787877529859543,0.0008322128653526306,-0.06787877529859543,0.0008322128653526306,-0.06787877529859543,0.0008322128653526306,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.3753149024674498,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
232,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.49007829361771543,0.55,0.5508322128653527,0.0,0.040314661030001364,0.04999101313718847,0.0,0.0,0.0,0.0,1.05,43.379421026122735,-38.38131269973583,0.024205025681824997,0.0,-0.06787877529859543,0.0008322128653526306,-0.06787877529859543,0.0008322128653526306,-0.06787877529859543,0.0008322128653526306,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.3959377934282449,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
233,old_latent_sac_adapter,C16_heldout_nominal,heldout_evaluation,mixed arterial free flow mild seed46,data/drive_cycles/sumo/osm_custom_mixed_arterial/e8a36196fd7b4c36.csv,0.0,0.0,2.0,0.0,0.48968940472882655,0.55,0.5508322128653527,0.0,0.040314661030001364,0.05005381218025067,0.0,0.0,0.0,0.0,1.05,43.31330991501162,-38.39686825529138,0.02424197093365263,0.0,-0.06787877529859543,0.0008322128653526306,-0.06787877529859543,0.0008322128653526306,-0.06787877529859543,0.0008322128653526306,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-1.4001462235783966,"C16_heldout_nominal | Heldout | Nominal | mixed arterial free flow mild seed46 | SOC 0.65, mass 1.15, grade 2.0%",mixed arterial free flow mild seed46,e8a36196fd7b4c36,custom_mixed_arterial_free_flow_mild_seed46
