time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
81,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.0,0.0,0.0,0.0,0.47421936991994945,0.55,0.55,0.0,0.0,0.01223730270431439,0.0,0.0,0.0,0.0,1.05,40.683403997502516,-39.01566964764647,0.0258090498047916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.45380560714627405,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
82,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.0,0.0,0.0,0.0,0.47383048103106057,0.55,0.55,0.0,0.0,0.01230010174737659,0.0,0.0,0.0,0.0,1.05,40.617292886391404,-39.03122520320202,0.025851058142572488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.45846500388258504,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
83,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.0,0.0,0.0,0.0,0.4734415921421717,0.55,0.55,0.0,0.0,0.01236290079043879,0.0,0.0,0.0,0.0,1.05,40.5511817752803,-39.04678075875758,0.025893203453815797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.46323782654482204,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
84,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.0,0.0,0.0,0.0,0.4730527032532828,0.55,0.55,0.0,0.0,0.01242569983350099,0.0,0.0,0.0,0.0,1.05,40.485070664169186,-39.062336314313136,0.025935486409544288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.4681240751329848,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
85,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.0,0.0,0.0,0.0,0.4726638143643939,0.55,0.55,0.0,0.0,0.01248849887656319,0.0,0.0,0.0,0.0,1.05,40.41895955305807,-39.07789186986869,0.025977907685170925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.4731237496470735,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
86,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.0,0.0,0.0,0.0,0.47227492547550504,0.55,0.55,0.0,0.0,0.01255129791962539,0.0,0.0,0.0,0.0,1.05,40.35284844194696,-39.093447425424245,0.026020467960534862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.47823685008708816,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
87,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.38999998569488525,0.38999998569488525,0.0,0.29462113094608483,0.4717554426347241,0.55,0.55,0.0,0.0,0.012635185698938104,0.0,0.0,0.0,0.29462113094608483,1.4026036701086464,40.286737330835855,-39.109002980979795,0.03481551902777394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.48538499401361057,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
88,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,0.8199999928474426,0.4300000071525574,0.0,0.6743634521837555,0.47107017641547655,0.55,0.55,0.0,0.0,0.012745844717596497,0.0,0.0,0.0,0.6743634521837555,1.8502187919682882,40.19842524790309,-39.12978229461104,0.04602714610231661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.49511692036973054,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
89,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,1.1399999856948853,0.3199999928474426,0.0,0.7286199584588627,0.4703614534185899,0.55,0.55,0.0,0.0,0.012860291613026754,0.0,0.0,0.0,0.7286199584588627,1.9135520915938968,40.08192999063101,-39.15719294338094,0.047741016763443826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.5053926127729682,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
90,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,1.3600000143051147,0.2200000286102295,0.0,0.6426505494049028,0.46968992408350724,0.55,0.55,0.0,0.0,0.012968732354936039,0.0,0.0,0.0,0.6426505494049028,1.8131292047232894,39.96144708116029,-39.185541863256404,0.04537196065600147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.5154124455820273,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
91,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,1.6399999856948853,0.2799999713897705,0.0,0.9397130251239821,0.46889047796201355,0.55,0.55,0.0,0.0,0.01309782951570356,0.0,0.0,0.0,0.9397130251239821,2.1585045280329522,39.84728709419623,-39.21240303665971,0.05416942244851944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.5279678720633022,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
92,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,1.8899999856948853,0.25,0.0,0.9890737847347104,0.4680699405210972,0.55,0.55,0.0,0.0,0.013230332571353932,0.0,0.0,0.0,0.9890737847347104,2.2154510904742244,39.7113812535423,-39.24438088151946,0.05578881974236551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.5412339962167713,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
93,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,2.1700000762939453,0.28000009059906006,0.0,1.2452616947295272,0.4671406761608677,0.55,0.55,0.0,0.0,0.01338039320368764,0.0,0.0,0.0,1.2452616947295272,2.5090137726196606,39.57188988858652,-39.277202379156115,0.06340394102186463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.5569593629024198,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
94,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,2.5999999046325684,0.42999982833862305,0.0,2.144944815086137,0.46583914995410847,0.55,0.55,0.0,0.0,0.013590567890185841,0.0,0.0,0.0,2.144944815086137,3.514120758249855,39.41391494734751,-39.3143729535653,0.08915939365435581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.580310651405822,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
95,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,2.9000000953674316,0.3000001907348633,0.0,1.765497449649036,0.4646928425476567,0.55,0.55,0.0,0.0,0.013775677339792288,0.0,0.0,0.0,1.765497449649036,3.0950299974198323,39.19265549219844,-39.366434001835664,0.07896964261673768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.6014075938681045,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
96,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,3.3299999237060547,0.42999982833862305,0.0,2.7532997077771673,0.46314771835101437,0.55,0.55,0.0,0.0,0.014025189022264434,0.0,0.0,0.0,2.7532997077771673,4.171835330934304,38.997783233101636,-39.41228629809373,0.10697621723773304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.6320606202910434,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
97,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,3.8499999046325684,0.5199999809265137,0.0,3.7674376458450674,0.46120072555719194,0.55,0.55,0.0,0.0,0.014339595753324276,0.0,0.0,0.0,3.7674376458450674,5.256880543320516,38.73511211967244,-39.47409126595942,0.13571357498796804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.6731270803793958,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
98,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,4.130000114440918,0.2800002098083496,0.0,2.3916671517855765,0.4597996363040241,0.55,0.55,0.0,0.0,0.014565848204493723,0.0,0.0,0.0,2.3916671517855765,3.7829409835531473,38.40412334472263,-39.55197097771232,0.09850351092763551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.7035364141568795,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
99,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,4.699999809265137,0.5699996948242188,0.0,5.005775899826586,0.45736716120157667,0.55,0.55,0.0,0.0,0.014958652198309995,0.0,0.0,0.0,5.005775899826586,6.567682776608002,38.1659381716841,-39.60801454783903,0.1720823092848971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.7619653861271005,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
100,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,5.010000228881836,0.3100004196166992,0.0,3.1691380657313903,0.4556591428920279,0.55,0.55,0.0,0.0,0.015234468552124686,0.0,0.0,0.0,3.1691380657313903,4.611649435781704,37.75241740426803,-39.70531355193693,0.12215507649214385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8040800848656227,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
101,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,5.369999885559082,0.3599996566772461,0.0,3.8533298970024137,0.4536780681740363,0.55,0.55,0.0,0.0,0.01555437894318793,0.0,0.0,0.0,3.8533298970024137,5.348901738577443,37.46205429164475,-39.77363428431888,0.1427818585957904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8568705850341658,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
102,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,5.590000152587891,0.2200002670288086,0.0,2.711258689523487,0.4521495739426173,0.55,0.55,0.0,0.0,0.015801205164768746,0.0,0.0,0.0,2.711258689523487,4.126934424831259,37.12527158958616,-39.85287727303855,0.11116240361697143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8988963060419571,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
103,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,4.010000228881836,-1.5799999237060547,0.0,-9.72229598514855,0.4542832555302772,0.55,0.55,0.0,0.0,0.01545665131987151,0.0,3.0,0.0,-7.415126911916375,-5.76094028668183,36.86542757024494,-39.914017042295306,0.1443337632635971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8406865644329764,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
104,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,4.239999771118164,0.22999954223632812,0.0,2.1033263853290105,0.4529986292066655,0.55,0.55,0.0,0.0,0.015664096958253784,0.0,0.0,0.0,2.1033263853290105,3.468491073751605,37.228153440147125,-39.828669778788914,0.09316849623841826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8748004366491869,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
105,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,4.760000228881836,0.5200004577636719,0.0,4.6737615972542805,0.4506950871182738,0.55,0.55,0.0,0.0,0.016036080429465367,0.0,0.0,0.0,4.6737615972542805,6.2195636386576725,37.00976696513313,-39.88005483173338,0.16805195354288824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9418163916954975,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
106,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,4.760000228881836,0.0,0.0,0.5442149062470747,0.4500663211579906,0.55,0.55,0.0,0.0,0.0161376156024776,0.0,0.0,0.0,0.5442149062470747,1.697668092764535,36.61816481010654,-39.97219651526905,0.0463613646824808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9586910819333878,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
107,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,4.400000095367432,-0.3600001335144043,0.0,-2.0608258212201354,0.4503411947015039,0.55,0.55,0.0,0.0,0.016093228128345665,0.0,3.0,0.0,-2.0608258212201354,-0.7421585674859361,36.5112745968584,-39.99734715368037,0.018555194789153562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9501046775660037,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
108,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,3.3399999141693115,-1.0600001811981201,0.0,-5.321705406025174,0.45174684025618017,0.55,0.55,0.0,0.0,0.01586623991078431,0.0,3.0,0.0,-5.321705406025174,-3.795242997625934,36.558003099255664,-39.986352211939845,0.09491345890992982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.9102571835938758,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
109,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,2.4600000381469727,-0.8799998760223389,0.0,-3.2151997300010415,0.452418866513855,0.55,0.55,0.0,0.0,0.015757718924198066,0.0,3.0,0.0,-3.2151997300010415,-1.8144708957220377,36.79696284355063,-39.93012638975279,0.04544115082459851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8903538861470837,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
110,map_rule_zero_offset,C13_snow_weather_snow_friction,weather_snow,urban signalized / snow,data/drive_cycles/sumo_weather/profiles/snow/osm_custom_urban_signalized/b0a2f5c7a2354bfd.csv,1.690000057220459,-0.7699999809265137,0.0,-1.9131508942122126,0.45264416379973976,0.55,0.55,0.0,0.0,0.015721337185448728,0.0,3.0,0.0,-1.9131508942122126,-0.6083026718889246,36.91120730735535,-39.9032453394458,0.015244441065238255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.8835402579015091,"C13_snow_weather_snow_friction | Snow weather | Snow friction | urban signalized / snow | SOC 0.55, mass 1.00, grade 0.0%",urban signalized / snow,b0a2f5c7a2354bfd,SUMO weather snow b0a2f5c7a2354bfd
