controller_group,seed,split,task_key,time_s,v_mps,SOC,P_dem_kw,P_batt_kw,battery_limit_usage,engine_on,constraint_flags,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,pre_gate_delta_P_eng_on_kw,final_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,final_delta_SOC_ref,action_attenuation_ratio,fallback_active,direction_suppression_active,reward
baseline,baseline,heldout_evaluation,heldout_evaluation:000,101,17.360000610351562,0.5033688547984838,-115.83838085802829,-26.618396171949733,0.6957313052664883,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.16875574319653425
baseline,baseline,heldout_evaluation,heldout_evaluation:000,102,12.859999656677246,0.510407238427024,-86.52427197044223,-19.00363579705828,0.5027700355755588,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.09772110507235068
baseline,baseline,heldout_evaluation,heldout_evaluation:000,103,8.569999694824219,0.5148560181968777,-55.09801492597517,-12.011705378605,0.3213785572324223,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.06557811330399621
baseline,baseline,heldout_evaluation,heldout_evaluation:000,104,5.019999980926514,0.5172353774520405,-26.420979594109237,-6.424269988939678,0.1731206042030898,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.05198020487885096
baseline,baseline,heldout_evaluation,heldout_evaluation:000,105,0.9599999785423279,0.5188223972734252,-5.846607993032878,-4.284953517738477,0.11591645659682738,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.04522405485973151
baseline,baseline,heldout_evaluation,heldout_evaluation:000,106,0.0,0.5184335083845363,-0.0,1.05,0.02221813706020636,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.04525168323625491
baseline,baseline,heldout_evaluation,heldout_evaluation:000,107,0.0,0.5180446194956474,0.0,1.05,0.022240098551666514,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.046653951456087715
baseline,baseline,heldout_evaluation,heldout_evaluation:000,108,0.0,0.5176557306067585,0.0,1.05,0.022262103501704083,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0481368781121345
baseline,baseline,heldout_evaluation,heldout_evaluation:000,109,0.0,0.5172668417178696,0.0,1.05,0.022284152039444075,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.04970046320439525
baseline,baseline,heldout_evaluation,heldout_evaluation:000,110,0.0,0.5168779528289807,0.0,1.05,0.022306244294523547,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.05134470673287003
baseline,baseline,heldout_evaluation,heldout_evaluation:000,111,0.0,0.5164890639400919,0.0,1.05,0.022328380397094155,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.053069608697558786
baseline,baseline,heldout_evaluation,heldout_evaluation:000,112,0.0,0.516100175051203,0.0,1.05,0.022350560477824688,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.05487516909846151
baseline,baseline,heldout_evaluation,heldout_evaluation:000,113,0.0,0.5157112861623141,0.0,1.05,0.02237278466790368,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.056761387935578236
baseline,baseline,heldout_evaluation,heldout_evaluation:000,114,0.0,0.5153223972734252,0.0,1.05,0.022395053099041953,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.058728265208908975
baseline,baseline,heldout_evaluation,heldout_evaluation:000,115,0.0,0.5149335083845363,0.0,1.05,0.02241736590347524,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.060775800918453665
baseline,baseline,heldout_evaluation,heldout_evaluation:000,116,0.0,0.5145446194956474,0.0,1.05,0.022439723213966808,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.06290399506421236
baseline,baseline,heldout_evaluation,heldout_evaluation:000,117,0.0,0.5141557306067586,0.0,1.05,0.02246212516381007,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.06511284764618508
baseline,baseline,heldout_evaluation,heldout_evaluation:000,118,0.0,0.5137668417178697,0.0,1.05,0.022484571886831253,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.06740235866437173
baseline,baseline,heldout_evaluation,heldout_evaluation:000,119,0.0,0.5133779528289808,0.0,1.05,0.022507063517392067,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.06977252811877241
baseline,baseline,heldout_evaluation,heldout_evaluation:000,120,0.0,0.5129890639400919,0.0,1.05,0.02252960019039236,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.07222335600938706
baseline,baseline,heldout_evaluation,heldout_evaluation:000,121,0.0,0.512600175051203,0.0,1.05,0.02255218204127284,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.07475484233621568
baseline,baseline,heldout_evaluation,heldout_evaluation:000,122,0.0,0.5122112861623141,0.0,1.05,0.022574809206017777,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.07736698709925834
baseline,baseline,heldout_evaluation,heldout_evaluation:000,123,0.0,0.5118223972734253,0.0,1.05,0.022597481821157738,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.08005979029851497
baseline,baseline,heldout_evaluation,heldout_evaluation:000,124,0.0,0.5114335083845364,0.0,1.05,0.02262020002377232,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.08283325193398557
baseline,baseline,heldout_evaluation,heldout_evaluation:000,125,0.0,0.5110446194956475,0.0,1.05,0.022642963951492935,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.08568737200567016
baseline,baseline,heldout_evaluation,heldout_evaluation:000,126,0.0,0.5106557306067586,0.0,1.05,0.022665773742505568,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.08862215051356875
baseline,baseline,heldout_evaluation,heldout_evaluation:000,127,0.0,0.5102668417178697,0.0,1.05,0.022688629535553586,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.09163758745768133
baseline,baseline,heldout_evaluation,heldout_evaluation:000,128,0.0,0.5098779528289809,0.0,1.05,0.02271153146994054,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.09473368283800791
baseline,baseline,heldout_evaluation,heldout_evaluation:000,129,0.0,0.509489063940092,0.0,1.05,0.022734479685533018,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.09791043665454847
baseline,baseline,heldout_evaluation,heldout_evaluation:000,130,0.0,0.5091001750512031,0.0,1.05,0.022757474322763458,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.10116784890730302
baseline,baseline,heldout_evaluation,heldout_evaluation:000,131,0.0,0.5087112861623142,0.0,1.05,0.022780515522633042,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.10450591959627155
baseline,baseline,heldout_evaluation,heldout_evaluation:000,132,0.0,0.5083223972734253,0.0,1.05,0.02280360342671456,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.10792464872145409
baseline,baseline,heldout_evaluation,heldout_evaluation:000,133,0.0,0.5079335083845364,0.0,1.05,0.02282673817715533,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.11142403628285058
baseline,baseline,heldout_evaluation,heldout_evaluation:000,134,0.0,0.5075446194956476,0.0,1.05,0.02284991991668009,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1150040822804611
baseline,baseline,heldout_evaluation,heldout_evaluation:000,135,0.0,0.5071557306067587,0.0,1.05,0.02287314878859394,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1186647867142856
baseline,baseline,heldout_evaluation,heldout_evaluation:000,136,0.0,0.5067668417178698,0.0,1.05,0.022896424936785315,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.12240614958432408
baseline,baseline,heldout_evaluation,heldout_evaluation:000,137,0.0,0.5063779528289809,0.0,1.05,0.02291974850572893,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.12622817089057656
baseline,baseline,heldout_evaluation,heldout_evaluation:000,138,0.0,0.505989063940092,0.0,1.05,0.022943119640488792,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.13013085063304303
baseline,baseline,heldout_evaluation,heldout_evaluation:000,139,0.0,0.5056001750512031,0.0,1.05,0.022966538486721182,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.13411418881172346
baseline,baseline,heldout_evaluation,heldout_evaluation:000,140,0.0,0.5052112861623143,0.0,1.05,0.022990005190677697,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1381781854266179
baseline,baseline,heldout_evaluation,heldout_evaluation:000,141,0.0,0.5048223972734254,0.0,1.05,0.0230135198992083,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.14232284047772634
baseline,baseline,heldout_evaluation,heldout_evaluation:000,142,0.0,0.5044335083845365,0.0,1.05,0.02303708275976437,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.14654815396504875
baseline,baseline,heldout_evaluation,heldout_evaluation:000,143,0.0,0.5040446194956476,0.0,1.05,0.023060693920401786,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15085412588858518
baseline,baseline,heldout_evaluation,heldout_evaluation:000,144,0.0,0.5036557306067587,0.0,1.05,0.023084353529784035,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15524075624833558
baseline,baseline,heldout_evaluation,heldout_evaluation:000,145,0.0,0.5032668417178698,0.0,1.05,0.023108061737185336,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15970804504429997
baseline,baseline,heldout_evaluation,heldout_evaluation:000,146,0.0,0.502877952828981,0.0,1.05,0.02313181869249376,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.16425599227647833
baseline,baseline,heldout_evaluation,heldout_evaluation:000,147,0.0,0.5024890639400921,0.0,1.05,0.023155624546214403,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1688845979448707
baseline,baseline,heldout_evaluation,heldout_evaluation:000,148,0.0,0.5021001750512032,0.0,1.05,0.023179479449472566,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.17359386204947705
baseline,baseline,heldout_evaluation,heldout_evaluation:000,149,0.0,0.5017112861623143,0.0,1.05,0.023203383554016948,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1783837845902974
baseline,baseline,heldout_evaluation,heldout_evaluation:000,150,0.0,0.5013223972734254,0.0,1.05,0.023227337012222862,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.18325436556733174
baseline,baseline,heldout_evaluation,heldout_evaluation:000,151,0.0,0.5009335083845365,0.0,1.05,0.023251339977095473,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.18820560498058006
baseline,baseline,heldout_evaluation,heldout_evaluation:000,152,0.0,0.5005446194956477,0.0,1.05,0.02327539260227306,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1932375028300424
baseline,baseline,heldout_evaluation,heldout_evaluation:000,153,0.0,0.5001557306067588,0.0,1.05,0.023299495042030306,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1983500591157187
baseline,baseline,heldout_evaluation,heldout_evaluation:000,154,0.0,0.4997668417178699,0.0,1.05,0.023323647451281557,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.20354327383760898
baseline,baseline,heldout_evaluation,heldout_evaluation:000,155,0.0,0.499377952828981,0.0,1.05,0.023353903923119042,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.20881714699571327
baseline,baseline,heldout_evaluation,heldout_evaluation:000,156,0.0,0.4989890639400921,0.0,1.05,0.02338829479653855,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.21417167859003153
baseline,baseline,heldout_evaluation,heldout_evaluation:000,157,0.0,0.49860017505120324,0.0,1.05,0.023422787107082583,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2196068686205638
baseline,baseline,heldout_evaluation,heldout_evaluation:000,158,0.0,0.49821128616231436,0.0,1.05,0.02345738130420268,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.22512271708731005
baseline,baseline,heldout_evaluation,heldout_evaluation:000,159,0.0,0.4978223972734255,0.0,1.05,0.023492077840009562,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.23071922399027026
baseline,baseline,heldout_evaluation,heldout_evaluation:000,160,0.0,0.4974335083845366,0.0,1.05,0.02352687716929285,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.23639638932944448
baseline,baseline,heldout_evaluation,heldout_evaluation:000,161,0.0,0.4970446194956477,0.0,1.05,0.023561779749540906,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.24215421310483273
baseline,baseline,heldout_evaluation,heldout_evaluation:000,162,0.0,0.4966557306067588,0.0,1.05,0.02359678604096091,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.24799269531643495
baseline,baseline,heldout_evaluation,heldout_evaluation:000,163,0.0,0.49626684171786994,0.0,1.05,0.02363189650649906,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.25391183596425104
baseline,baseline,heldout_evaluation,heldout_evaluation:000,164,0.0,0.49587795282898106,0.0,1.05,0.023667111611861014,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2599116350482813
baseline,baseline,heldout_evaluation,heldout_evaluation:000,165,0.0,0.4954890639400922,0.0,1.05,0.02370243182553244,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2659920925685254
baseline,baseline,heldout_evaluation,heldout_evaluation:000,166,0.0,0.4951001750512033,0.0,1.05,0.02373785761879983,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2721532085249836
baseline,baseline,heldout_evaluation,heldout_evaluation:000,167,0.0,0.4947112861623144,0.0,1.05,0.023773389465771427,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2783949829176558
baseline,baseline,heldout_evaluation,heldout_evaluation:000,168,0.0,0.49432239727342553,0.0,1.05,0.0238090278433984,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2847174157465419
baseline,baseline,heldout_evaluation,heldout_evaluation:000,169,0.0,0.49393350838453665,0.0,1.05,0.023844773231496173,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.29112050701164205
baseline,baseline,heldout_evaluation,heldout_evaluation:000,170,0.0,0.49354461949564776,0.0,1.05,0.023880626112765972,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2976042567129562
baseline,baseline,heldout_evaluation,heldout_evaluation:000,171,0.0,0.4931557306067589,0.0,1.05,0.023916586972816532,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3041686648504843
baseline,baseline,heldout_evaluation,heldout_evaluation:000,172,0.0,0.49276684171787,0.0,1.05,0.023952656300186042,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3108137314242264
baseline,baseline,heldout_evaluation,heldout_evaluation:000,173,0.0,0.4923779528289811,0.0,1.05,0.023988834586364253,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3175394564341825
baseline,baseline,heldout_evaluation,heldout_evaluation:000,174,0.0,0.49198906394009223,0.0,1.05,0.0240251223258148,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3243458398803526
baseline,baseline,heldout_evaluation,heldout_evaluation:000,175,0.0,0.49160017505120335,0.0,1.05,0.024061520015997765,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.33123288176273663
baseline,baseline,heldout_evaluation,heldout_evaluation:000,176,0.0,0.49121128616231446,0.0,1.05,0.024098028157392346,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3382005820813347
baseline,baseline,heldout_evaluation,heldout_evaluation:000,177,0.0,0.4908223972734256,0.0,1.05,0.02413464725351986,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.34524894083614677
baseline,baseline,heldout_evaluation,heldout_evaluation:000,178,0.0,0.4904335083845367,0.0,1.05,0.02417137781096685,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.35237795802717276
baseline,baseline,heldout_evaluation,heldout_evaluation:000,179,0.0,0.4900446194956478,0.0,1.05,0.024208220339408462,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3595876336544128
baseline,baseline,heldout_evaluation,heldout_evaluation:000,180,0.0,0.48965573060675893,0.0,1.05,0.02424517535163201,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3604644455306709
baseline,baseline,heldout_evaluation,heldout_evaluation:000,181,0.0,0.48926684171787005,0.0,1.05,0.024282243363560784,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3606215703999959
baseline,baseline,heldout_evaluation,heldout_evaluation:000,182,0.0,0.48887795282898117,0.0,1.05,0.02431942489427804,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.36089212119524683
baseline,baseline,heldout_evaluation,heldout_evaluation:000,183,0.0,0.4884890639400923,0.0,1.05,0.024356720466051248,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.36127609791642357
baseline,baseline,heldout_evaluation,heldout_evaluation:000,184,0.0,0.4881001750512034,0.0,1.05,0.024394130604356527,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3617735005635263
baseline,baseline,heldout_evaluation,heldout_evaluation:000,185,0.0,0.4877112861623145,0.0,1.05,0.024431655837903337,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.36238432913655494
baseline,baseline,heldout_evaluation,heldout_evaluation:000,186,0.0,0.48732239727342563,0.0,1.05,0.02446929669865938,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3631085836355096
baseline,baseline,heldout_evaluation,heldout_evaluation:000,187,0.0,0.48693350838453675,0.0,1.05,0.024507053721875748,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.36394626406039
baseline,baseline,heldout_evaluation,heldout_evaluation:000,188,0.0,0.48654461949564787,0.0,1.05,0.02454492744611228,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3648973704111964
baseline,baseline,heldout_evaluation,heldout_evaluation:000,189,0.0,0.486155730606759,0.0,1.05,0.02458291841326318,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3659619026879287
baseline,baseline,heldout_evaluation,heldout_evaluation:000,190,0.0,0.4857668417178701,0.0,1.05,0.024621027168582856,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.36713986089058703
baseline,baseline,heldout_evaluation,heldout_evaluation:000,191,0.0,0.4853779528289812,0.0,1.05,0.024659254260712003,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3684312450191711
baseline,baseline,heldout_evaluation,heldout_evaluation:000,192,0.0,0.48498906394009234,0.0,1.05,0.024697600241703938,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3698360550736812
baseline,baseline,heldout_evaluation,heldout_evaluation:000,193,0.0,0.48460017505120345,0.0,1.05,0.02473606566705118,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3713542910541173
baseline,baseline,heldout_evaluation,heldout_evaluation:000,194,0.0,0.48421128616231457,0.0,1.05,0.024774651095712256,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.37298595296047926
baseline,baseline,heldout_evaluation,heldout_evaluation:000,195,0.0,0.4838223972734257,0.0,1.05,0.024813357090138793,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3747310407927671
baseline,baseline,heldout_evaluation,heldout_evaluation:000,196,0.0,0.4834335083845368,0.0,1.05,0.024852184216302847,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.37658955455098087
baseline,baseline,heldout_evaluation,heldout_evaluation:000,197,0.0,0.4830446194956479,0.0,1.05,0.024891133043724468,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.37856149423512064
baseline,baseline,heldout_evaluation,heldout_evaluation:000,198,0.0,0.48265573060675904,0.0,1.05,0.024930204145499568,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3806468598451862
baseline,baseline,heldout_evaluation,heldout_evaluation:000,199,0.0,0.48226684171787015,0.0,1.05,0.024969398098328037,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.38284565138117777
baseline,baseline,heldout_evaluation,heldout_evaluation:000,200,0.0,0.48187795282898127,0.0,1.05,0.025008715482542087,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.38515786884309533
baseline,baseline,heldout_evaluation,heldout_evaluation:000,201,0.0,0.4814890639400924,0.0,1.05,0.025048156882134923,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3875835122309387
baseline,baseline,heldout_evaluation,heldout_evaluation:000,202,0.0,0.4811001750512035,0.0,1.05,0.02508772288478964,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.390122581544708
baseline,baseline,heldout_evaluation,heldout_evaluation:000,203,0.0,0.4807112861623146,0.0,1.05,0.025127414081908418,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.39277507678440327
baseline,baseline,heldout_evaluation,heldout_evaluation:000,204,0.0,0.48032239727342574,0.0,1.05,0.025167231068641997,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3955409979500244
